Order ID,Cust Name,Cust ID,Customer Email,Customer Age,Customer Gender,Customer Region,Customer City,Product Name,Product ID,Product Category,Unit Price,Quantity,Discount (%),Total Amount,Payment Method,Order Status,Order Date,Delivery Days,Rating
ORD-000139,Patricia Chopra,CUST-0429,patricia.chopra429@example.com,29,Other,Central,Indore,Coffee Maker,PROD-0021,Home & Kitchen,62.05,1,10,55.84,Cash on Delivery,Completed,2024-04-15,3,5
ORD-000140,Sneha Verma,CUST-0665,sneha.verma665@example.com,32,Male,East,Ranchi,Winter Jacket,PROD-0016,Clothing,125.83,2,10,226.49,Cash on Delivery,Completed,2025-01-08,5,4
ORD-000141,Priya Mehta,CUST-0712,priya.mehta712@example.com,26,Male,South,Chennai,Toaster,PROD-0023,Home & Kitchen,31.12,1,0,31.12,UPI,Completed,2024-09-19,6,4
ORD-000142,Linda Malhotra,CUST-0595,linda.malhotra595@example.com,67,Male,South,Kochi,Blender,PROD-0022,Home & Kitchen,46.5,1,25,34.88,UPI,Returned,2024-08-05,,
ORD-000143,Kavita King,CUST-0439,kavita.king439@example.com,68,Male,South,Coimbatore,Wireless Mouse,PROD-0001,Electronics,45.68,2,5,86.79,Wallet,Pending,2025-07-05,,
ORD-000144,Rajesh Kulkarni,CUST-0320,rajesh.kulkarni320@example.com,64,Other,South,Coimbatore,Running Shoes,PROD-0014,Clothing,41.04,1,0,41.04,Debit Card,Cancelled,2025-02-23,,
ORD-000145,Myra Sharma,CUST-0591,myra.sharma591@example.com,22,Male,South,Kochi,Tennis Racket,PROD-0047,Sports,61.92,2,0,123.84,Wallet,Completed,2025-02-24,1,4
ORD-000146,Pooja Johnson,CUST-0760,pooja.johnson760@example.com,47,Male,West,Goa,Winter Jacket,PROD-0016,Clothing,125.83,2,5,239.08,Debit Card,Cancelled,2025-11-07,,
ORD-000147,Lisa Malhotra,CUST-0435,lisa.malhotra435@example.com,61,Other,South,Kochi,Fiction Novel,PROD-0037,Books,12.83,1,20,10.26,UPI,Completed,2024-07-07,1,4
ORD-000148,Ishaan Clark,CUST-0346,ishaan.clark346@example.com,50,Other,West,Ahmedabad,Jump Rope,PROD-0044,Sports,18.67,1,0,18.67,Net Banking,Completed,2025-09-12,7,5
ORD-000149,Aanya Lewis,CUST-0025,aanya.lewis25@example.com,67,Other,Central,Nagpur,Tennis Racket,PROD-0047,Sports,61.92,1,5,58.82,Cash on Delivery,Completed,2024-04-20,1,2
ORD-000150,Ashley Brown,CUST-0214,ashley.brown214@example.com,35,Male,Central,Jabalpur,Casual Shorts,PROD-0017,Clothing,29.07,1,0,29.07,Net Banking,Pending,2025-03-22,,
ORD-000151,Sophia Thompson,CUST-0168,sophia.thompson168@example.com,54,Male,North,Jaipur,Monitor Stand,PROD-0008,Electronics,53.18,1,10,47.86,Debit Card,Returned,2025-07-18,,
ORD-000152,Daniel Taylor,CUST-0703,daniel.taylor703@example.com,59,Other,East,Kolkata,Winter Jacket,PROD-0016,Clothing,125.83,3,15,320.87,Wallet,Returned,2025-08-25,,
ORD-000153,Richard Lopez,CUST-0075,richard.lopez75@example.com,28,Male,South,Chennai,Swimming Goggles,PROD-0048,Sports,16.81,2,10,30.26,Wallet,Cancelled,2025-01-21,,
ORD-000154,Michael Jones,CUST-0625,michael.jones625@example.com,20,Other,South,Chennai,External SSD 1TB,PROD-0010,Electronics,77.83,1,15,66.16,Debit Card,Completed,2024-08-17,8,3
ORD-000155,Charles Harris,CUST-0428,charles.harris428@example.com,18,Other,East,Bhubaneswar,USB-C Hub,PROD-0003,Electronics,61.28,4,20,196.1,Net Banking,Completed,2024-05-08,9,4
ORD-000156,Aanya Gupta,CUST-0456,aanya.gupta456@example.com,67,Male,West,Goa,Swimming Goggles,PROD-0048,Sports,16.81,1,5,15.97,UPI,Completed,2024-02-25,5,5
ORD-000157,Noah Pillai,CUST-0503,noah.pillai503@example.com,61,Other,Central,Raipur,Swimming Goggles,PROD-0048,Sports,16.81,2,20,26.9,Debit Card,Pending,2024-06-19,,
ORD-000158,Nikhil Lopez,CUST-0064,nikhil.lopez64@example.com,60,Other,Central,Bhopal,Water Bottle,PROD-0026,Home & Kitchen,17.56,1,0,17.56,Wallet,Pending,2025-11-07,,
ORD-000159,Arjun Moore,CUST-0766,arjun.moore766@example.com,18,Female,South,Hyderabad,Swimming Goggles,PROD-0048,Sports,16.81,1,0,16.81,UPI,Completed,2024-06-20,10,4
ORD-000160,Kavita King,CUST-0265,kavita.king265@example.com,40,Female,Central,Bhopal,Storage Containers,PROD-0027,Home & Kitchen,35.05,3,5,99.89,UPI,Completed,2025-08-16,3,5
ORD-000161,Noah Pillai,CUST-0503,noah.pillai503@example.com,61,Other,Central,Raipur,Storage Containers,PROD-0027,Home & Kitchen,35.05,1,10,31.54,Credit Card,Cancelled,2025-12-10,,
ORD-000162,Aditya Jones,CUST-0663,aditya.jones663@example.com,52,Female,East,Guwahati,Cutting Board,PROD-0028,Home & Kitchen,11.96,4,25,35.88,UPI,Completed,2025-03-26,12,5
ORD-000163,Jessica Anderson,CUST-0182,jessica.anderson182@example.com,47,Other,West,Pune,Non-Stick Pan,PROD-0024,Home & Kitchen,32.73,2,5,62.19,UPI,Returned,2025-04-21,,
ORD-000164,Jessica Chopra,CUST-0481,jessica.chopra481@example.com,39,Male,South,Chennai,Data Science Handbook,PROD-0032,Books,42.44,2,5,80.64,Wallet,Completed,2024-01-15,1,5
ORD-000165,Ishaan Taylor,CUST-0621,ishaan.taylor621@example.com,41,Male,West,Goa,Sports Socks (3-pack),PROD-0018,Clothing,13.94,2,5,26.49,Credit Card,Cancelled,2025-04-14,,
ORD-000166,Jessica Martinez,CUST-0445,jessica.martinez445@example.com,53,Female,Central,Bhopal,Webcam HD,PROD-0006,Electronics,72.22,1,10,65.0,Net Banking,Pending,2025-05-27,,
ORD-000167,Nisha Clark,CUST-0157,nisha.clark157@example.com,33,Male,North,Chandigarh,Business Strategy,PROD-0035,Books,33.11,1,5,31.45,Cash on Delivery,Cancelled,2024-03-03,,
ORD-000168,Susan Robinson,CUST-0140,susan.robinson140@example.com,60,Other,South,Hyderabad,Machine Learning Guide,PROD-0033,Books,42.63,3,0,127.89,Wallet,Returned,2025-02-14,,
ORD-000169,Sarah Nair,CUST-0073,sarah.nair73@example.com,41,Male,North,Jaipur,Basketball,PROD-0046,Sports,39.63,2,5,75.3,Debit Card,Completed,2024-05-02,1,1
ORD-000170,Robert Singh,CUST-0505,robert.singh505@example.com,32,Male,North,Lucknow,Smartwatch,PROD-0005,Electronics,158.2,2,20,253.12,Net Banking,Completed,2024-02-04,7,5
ORD-000171,James Reddy,CUST-0556,james.reddy556@example.com,25,Male,South,Hyderabad,Machine Learning Guide,PROD-0033,Books,42.63,1,0,42.63,Wallet,Cancelled,2025-12-07,,
ORD-000172,Emma Young,CUST-0412,emma.young412@example.com,25,Other,East,Patna,Knife Set,PROD-0025,Home & Kitchen,68.52,1,5,65.09,UPI,Cancelled,2025-08-14,,
ORD-000173,Aadhya Sharma,CUST-0652,aadhya.sharma652@example.com,26,Male,North,Chandigarh,Smartwatch,PROD-0005,Electronics,158.2,1,10,142.38,UPI,Completed,2024-07-14,15,3
ORD-000174,Mark Desai,CUST-0137,mark.desai137@example.com,64,Female,North,Chandigarh,Self-Help Guide,PROD-0036,Books,10.26,2,0,20.52,Wallet,Returned,2025-01-17,,
ORD-000175,Ananya Garcia,CUST-0277,ananya.garcia277@example.com,32,Female,East,Patna,Webcam HD,PROD-0006,Electronics,72.22,3,15,184.16,Cash on Delivery,Pending,2024-03-27,,
ORD-000176,Richard Smith,CUST-0088,richard.smith88@example.com,53,Male,West,Ahmedabad,Travel Guide,PROD-0040,Books,22.38,2,0,44.76,Net Banking,Pending,2024-01-21,,
ORD-000177,Arjun Verma,CUST-0003,arjun.verma3@example.com,32,Other,North,Chandigarh,Football,PROD-0045,Sports,29.05,1,0,29.05,Wallet,Cancelled,2025-06-10,,
ORD-000178,Ananya Anderson,CUST-0702,ananya.anderson702@example.com,68,Female,North,Jaipur,Water Bottle,PROD-0026,Home & Kitchen,17.56,2,20,28.1,Wallet,Completed,2025-01-10,1,4
ORD-000179,John Smith,CUST-0106,john.smith106@example.com,26,Male,Central,Bhopal,Tennis Racket,PROD-0047,Sports,61.92,4,5,235.3,Net Banking,Completed,2024-10-19,5,3
ORD-000180,Rohit Jones,CUST-0562,rohit.jones562@example.com,59,Female,Central,Jabalpur,History of AI,PROD-0038,Books,15.71,1,5,14.92,UPI,Completed,2025-01-23,12,3
ORD-000181,Arjun Shah,CUST-0423,arjun.shah423@example.com,20,Female,West,Pune,Webcam HD,PROD-0006,Electronics,72.22,2,5,137.22,Cash on Delivery,Completed,2024-03-09,1,
ORD-000182,Aanya Verma,CUST-0001,aanya.verma1@example.com,32,Male,East,Bhubaneswar,Portable Charger,PROD-0004,Electronics,42.05,2,0,84.1,Credit Card,Completed,2024-04-18,9,5
ORD-000183,Linda Martin,CUST-0744,linda.martin744@example.com,36,Female,Central,Jabalpur,Denim Jeans,PROD-0012,Clothing,82.97,1,0,82.97,UPI,Returned,2024-12-22,,
ORD-000184,Manoj Lee,CUST-0579,manoj.lee579@example.com,46,Male,West,Surat,Python Programming,PROD-0031,Books,22.63,1,15,19.24,Debit Card,Completed,2025-10-03,12,5
ORD-000185,Sandra White,CUST-0034,sandra.white34@example.com,52,Other,West,Pune,Webcam HD,PROD-0006,Electronics,72.22,1,10,65.0,Cash on Delivery,Completed,2025-09-26,6,
ORD-000186,Ashley Harris,CUST-0485,ashley.harris485@example.com,20,Male,North,Amritsar,Sports Socks (3-pack),PROD-0018,Clothing,13.94,2,10,25.09,UPI,Returned,2025-10-31,,
ORD-000187,Reyansh Mehta,CUST-0656,reyansh.mehta656@example.com,70,Other,Central,Raipur,Formal Shirt,PROD-0015,Clothing,57.36,4,5,217.97,Wallet,Cancelled,2025-09-01,,
ORD-000188,Suresh Miller,CUST-0463,suresh.miller463@example.com,21,Other,East,Patna,Swimming Goggles,PROD-0048,Sports,16.81,1,15,14.29,Wallet,Completed,2024-06-20,3,4
ORD-000189,Oliver Young,CUST-0697,oliver.young697@example.com,60,Female,Central,Nagpur,Travel Guide,PROD-0040,Books,22.38,3,0,67.14,Net Banking,Completed,2025-10-26,1,4
ORD-000190,Sai Pillai,CUST-0292,sai.pillai292@example.com,51,Other,West,Surat,Monitor Stand,PROD-0008,Electronics,53.18,1,10,47.86,Wallet,Completed,2025-03-27,1,
ORD-000191,Ayaan Mehta,CUST-0376,ayaan.mehta376@example.com,48,Female,West,Surat,Webcam HD,PROD-0006,Electronics,72.22,4,25,216.66,Cash on Delivery,Completed,2024-09-01,15,5
ORD-000192,Aanya Jackson,CUST-0786,aanya.jackson786@example.com,23,Other,West,Pune,Formal Shirt,PROD-0015,Clothing,57.36,4,15,195.02,Cash on Delivery,Returned,2025-02-08,,
ORD-000193,James Davis,CUST-0790,james.davis790@example.com,66,Male,North,Delhi,Jump Rope,PROD-0044,Sports,18.67,2,5,35.47,Wallet,Returned,2024-04-27,,
ORD-000194,Betty White,CUST-0386,betty.white386@example.com,52,Male,West,Ahmedabad,Gym Bag,PROD-0050,Sports,52.65,4,15,179.01,Net Banking,Completed,2024-11-23,8,5
ORD-000195,Rohit Brown,CUST-0309,rohit.brown309@example.com,47,Female,Central,Raipur,Cookbook,PROD-0039,Books,22.32,2,15,37.94,Cash on Delivery,Completed,2025-06-17,10,5
ORD-000196,Pooja Martinez,CUST-0522,pooja.martinez522@example.com,37,Male,North,Chandigarh,Webcam HD,PROD-0006,Electronics,72.22,1,10,65.0,Credit Card,Pending,2024-02-05,,
ORD-000197,William Martin,CUST-0217,william.martin217@example.com,68,Female,East,Kolkata,Blender,PROD-0022,Home & Kitchen,46.5,2,0,93.0,UPI,Returned,2024-02-16,,
ORD-000198,Sunita Martinez,CUST-0455,sunita.martinez455@example.com,35,Male,East,Bhubaneswar,Casual Shorts,PROD-0017,Clothing,29.07,1,0,29.07,Cash on Delivery,Pending,2025-09-24,,
ORD-000199,Krishna Moore,CUST-0448,krishna.moore448@example.com,48,Male,North,Delhi,Running Shoes,PROD-0014,Clothing,41.04,1,5,38.99,Wallet,Completed,2024-09-06,3,
ORD-000200,Michael Smith,CUST-0606,michael.smith606@example.com,54,Female,South,Kochi,Keyboard Mechanical,PROD-0007,Electronics,97.82,1,0,97.82,UPI,Completed,2025-12-09,15,5
ORD-000201,Nikhil Patel,CUST-0710,nikhil.patel710@example.com,50,Other,West,Mumbai,Smartwatch,PROD-0005,Electronics,158.2,5,0,791.0,Cash on Delivery,Completed,2025-11-24,15,4
ORD-000202,John Allen,CUST-0685,john.allen685@example.com,40,Female,North,Chandigarh,Tennis Racket,PROD-0047,Sports,61.92,1,0,61.92,Cash on Delivery,Completed,2024-06-18,4,4
ORD-000203,Ayaan Wright,CUST-0422,ayaan.wright422@example.com,32,Other,North,Amritsar,Monitor Stand,PROD-0008,Electronics,53.18,2,0,106.36,Wallet,Completed,2025-11-05,12,5
ORD-000204,Betty Martinez,CUST-0282,betty.martinez282@example.com,46,Other,Central,Jabalpur,Football,PROD-0045,Sports,29.05,4,5,110.39,Net Banking,Completed,2024-02-10,3,5
ORD-000205,Sai Davis,CUST-0272,sai.davis272@example.com,22,Female,North,Lucknow,External SSD 1TB,PROD-0010,Electronics,77.83,1,25,58.37,Debit Card,Returned,2025-05-22,,
ORD-000206,Charles Moore,CUST-0009,charles.moore9@example.com,23,Other,North,Lucknow,Blender,PROD-0022,Home & Kitchen,46.5,4,0,186.0,Cash on Delivery,Cancelled,2024-06-16,,
ORD-000207,Krishna Miller,CUST-0530,krishna.miller530@example.com,58,Female,West,Pune,Python Programming,PROD-0031,Books,22.63,4,5,85.99,Cash on Delivery,Returned,2024-04-14,,
ORD-000208,Nancy Bhat,CUST-0145,nancy.bhat145@example.com,56,Female,Central,Jabalpur,Smartwatch,PROD-0005,Electronics,158.2,4,15,537.88,UPI,Returned,2025-04-26,,
ORD-000209,Aarav Gupta,CUST-0624,aarav.gupta624@example.com,20,Female,North,Chandigarh,Tennis Racket,PROD-0047,Sports,61.92,2,5,117.65,Debit Card,Completed,2025-01-30,5,3
ORD-000210,Donald Anderson,CUST-0467,donald.anderson467@example.com,37,Other,South,Chennai,Keyboard Mechanical,PROD-0007,Electronics,97.82,2,5,185.86,Net Banking,Returned,2024-09-15,,
ORD-000211,Manoj Sharma,CUST-0185,manoj.sharma185@example.com,55,Other,East,Patna,Webcam HD,PROD-0006,Electronics,72.22,1,0,72.22,UPI,Completed,2024-07-06,6,4
ORD-000212,Sneha Taylor,CUST-0353,sneha.taylor353@example.com,53,Male,Central,Raipur,External SSD 1TB,PROD-0010,Electronics,77.83,2,20,124.53,Net Banking,Completed,2025-03-09,14,
ORD-000213,Vivaan Johnson,CUST-0635,vivaan.johnson635@example.com,65,Other,North,Lucknow,Machine Learning Guide,PROD-0033,Books,42.63,2,10,76.73,Cash on Delivery,Pending,2025-08-26,,
ORD-000214,Emma Kulkarni,CUST-0473,emma.kulkarni473@example.com,39,Female,West,Pune,Python Programming,PROD-0031,Books,22.63,1,0,22.63,UPI,Completed,2025-06-09,15,4
ORD-000215,Emma Sharma,CUST-0071,emma.sharma71@example.com,62,Male,North,Delhi,Winter Jacket,PROD-0016,Clothing,125.83,1,0,125.83,Wallet,Completed,2025-09-17,12,
ORD-000216,Nisha Thompson,CUST-0219,nisha.thompson219@example.com,24,Other,West,Ahmedabad,Storage Containers,PROD-0027,Home & Kitchen,35.05,5,20,140.2,Wallet,Completed,2025-12-08,10,4
ORD-000217,Reyansh Williams,CUST-0465,reyansh.williams465@example.com,38,Other,West,Goa,Blender,PROD-0022,Home & Kitchen,46.5,2,0,93.0,Debit Card,Pending,2025-12-16,,
ORD-000218,Patricia Williams,CUST-0258,patricia.williams258@example.com,27,Other,North,Chandigarh,Knife Set,PROD-0025,Home & Kitchen,68.52,4,5,260.38,Cash on Delivery,Completed,2024-01-28,3,5
ORD-000219,Richard Wright,CUST-0294,richard.wright294@example.com,21,Other,East,Ranchi,Cap,PROD-0019,Clothing,12.46,2,0,24.92,Credit Card,Completed,2025-11-16,7,3
ORD-000220,Oliver Bhat,CUST-0369,oliver.bhat369@example.com,57,Other,South,Hyderabad,Storage Containers,PROD-0027,Home & Kitchen,35.05,2,5,66.59,Credit Card,Completed,2025-12-23,12,
ORD-000221,Jennifer Malhotra,CUST-0477,jennifer.malhotra477@example.com,50,Female,East,Patna,Bluetooth Headphones,PROD-0002,Electronics,92.28,2,5,175.33,Credit Card,Pending,2024-09-15,,
ORD-000222,Aditya Lee,CUST-0324,aditya.lee324@example.com,33,Other,Central,Jabalpur,Formal Shirt,PROD-0015,Clothing,57.36,1,0,57.36,UPI,Completed,2025-12-24,8,5
ORD-000223,Linda Iyer,CUST-0248,linda.iyer248@example.com,23,Male,West,Mumbai,Winter Jacket,PROD-0016,Clothing,125.83,1,15,106.96,Wallet,Completed,2025-11-22,13,
ORD-000224,Aadhya Lewis,CUST-0733,aadhya.lewis733@example.com,41,Female,North,Chandigarh,Cycling Gloves,PROD-0049,Sports,31.15,4,0,124.6,Wallet,Returned,2025-02-27,,
ORD-000225,Betty Rodriguez,CUST-0166,betty.rodriguez166@example.com,20,Female,North,Amritsar,Cap,PROD-0019,Clothing,12.46,1,20,9.97,Credit Card,Completed,2024-12-26,4,5
ORD-000226,Noah Lopez,CUST-0134,noah.lopez134@example.com,19,Female,West,Ahmedabad,Yoga Mat,PROD-0041,Sports,42.7,1,5,40.56,Cash on Delivery,Completed,2024-01-15,9,5
ORD-000227,Sai Kumar,CUST-0500,sai.kumar500@example.com,54,Other,East,Ranchi,Business Strategy,PROD-0035,Books,33.11,3,0,99.33,UPI,Completed,2025-02-08,2,4
ORD-000228,Ishaan Rodriguez,CUST-0356,ishaan.rodriguez356@example.com,23,Other,South,Kochi,Travel Guide,PROD-0040,Books,22.38,4,5,85.04,UPI,Completed,2025-02-14,4,4
ORD-000229,Mary Bhat,CUST-0726,mary.bhat726@example.com,59,Male,West,Goa,Cap,PROD-0019,Clothing,12.46,1,20,9.97,Cash on Delivery,Returned,2024-06-18,,
ORD-000230,Oliver Young,CUST-0697,oliver.young697@example.com,60,Female,Central,Nagpur,Web Development,PROD-0034,Books,44.41,1,0,44.41,Cash on Delivery,Returned,2024-06-24,,
ORD-000231,Charlotte White,CUST-0722,charlotte.white722@example.com,43,Female,West,Mumbai,Business Strategy,PROD-0035,Books,33.11,1,10,29.8,Cash on Delivery,Cancelled,2024-11-19,,
ORD-000232,Riya Pillai,CUST-0280,riya.pillai280@example.com,34,Male,North,Chandigarh,Knife Set,PROD-0025,Home & Kitchen,68.52,2,10,123.34,UPI,Cancelled,2025-06-22,,
ORD-000233,Diya Rao,CUST-0180,diya.rao180@example.com,25,Other,North,Lucknow,Business Strategy,PROD-0035,Books,33.11,2,0,66.22,Cash on Delivery,Cancelled,2025-12-10,,
ORD-000234,Richard Wright,CUST-0294,richard.wright294@example.com,21,Other,East,Ranchi,Dish Rack,PROD-0029,Home & Kitchen,28.32,4,5,107.62,Wallet,Completed,2024-02-15,2,5
ORD-000235,Richard Robinson,CUST-0172,richard.robinson172@example.com,60,Female,West,Ahmedabad,Travel Guide,PROD-0040,Books,22.38,2,15,38.05,Debit Card,Completed,2025-04-16,13,5
ORD-000236,Rajesh Anderson,CUST-0215,rajesh.anderson215@example.com,69,Male,East,Patna,Swimming Goggles,PROD-0048,Sports,16.81,1,0,16.81,UPI,Completed,2025-03-18,9,4
ORD-000237,Sara Davis,CUST-0130,sara.davis130@example.com,63,Male,East,Guwahati,Dish Rack,PROD-0029,Home & Kitchen,28.32,4,10,101.95,Cash on Delivery,Completed,2025-07-12,3,4
ORD-000238,Richard Menon,CUST-0720,richard.menon720@example.com,54,Other,West,Surat,Resistance Bands,PROD-0043,Sports,22.74,3,0,68.22,Net Banking,Pending,2024-05-27,,
ORD-000239,Daniel Singh,CUST-0757,daniel.singh757@example.com,57,Male,Central,Jabalpur,Knife Set,PROD-0025,Home & Kitchen,68.52,5,10,308.34,Net Banking,Completed,2024-06-02,9,
ORD-000240,Pari Thomas,CUST-0460,pari.thomas460@example.com,70,Other,East,Bhubaneswar,Self-Help Guide,PROD-0036,Books,10.26,1,0,10.26,Credit Card,Returned,2024-03-22,,
ORD-000241,Isabella Pillai,CUST-0417,isabella.pillai417@example.com,60,Other,South,Bangalore,Denim Jeans,PROD-0012,Clothing,82.97,2,0,165.94,Wallet,Completed,2024-08-15,11,5
ORD-000242,Charlotte White,CUST-0722,charlotte.white722@example.com,43,Female,West,Mumbai,Non-Stick Pan,PROD-0024,Home & Kitchen,32.73,2,5,62.19,Debit Card,Completed,2025-03-11,4,
ORD-000243,Isabella Allen,CUST-0464,isabella.allen464@example.com,53,Female,South,Kochi,Data Science Handbook,PROD-0032,Books,42.44,2,15,72.15,Cash on Delivery,Completed,2024-02-27,6,3
ORD-000244,Sarah Thomas,CUST-0366,sarah.thomas366@example.com,51,Male,North,Delhi,Basketball,PROD-0046,Sports,39.63,2,0,79.26,Net Banking,Cancelled,2024-05-08,,
ORD-000245,Divya Gupta,CUST-0226,divya.gupta226@example.com,46,Female,East,Bhubaneswar,Swimming Goggles,PROD-0048,Sports,16.81,2,15,28.58,UPI,Pending,2024-06-23,,
ORD-000246,Susan Rodriguez,CUST-0459,susan.rodriguez459@example.com,31,Male,South,Coimbatore,Bluetooth Headphones,PROD-0002,Electronics,92.28,1,0,92.28,Debit Card,Completed,2024-09-17,13,5
ORD-000247,Betty Brown,CUST-0340,betty.brown340@example.com,69,Male,Central,Nagpur,Blender,PROD-0022,Home & Kitchen,46.5,1,20,37.2,Wallet,Pending,2025-06-17,,
ORD-000248,Neha Iyer,CUST-0718,neha.iyer718@example.com,55,Male,Central,Jabalpur,Jump Rope,PROD-0044,Sports,18.67,1,10,16.8,Credit Card,Completed,2025-04-05,11,2
ORD-000249,Meena Jones,CUST-0107,meena.jones107@example.com,22,Female,South,Chennai,Storage Containers,PROD-0027,Home & Kitchen,35.05,2,10,63.09,Wallet,Completed,2024-03-11,13,5
ORD-000250,Mason Mehta,CUST-0293,mason.mehta293@example.com,36,Female,East,Patna,Water Bottle,PROD-0026,Home & Kitchen,17.56,4,5,66.73,UPI,Completed,2025-06-24,14,5
ORD-000251,Elizabeth Thomas,CUST-0390,elizabeth.thomas390@example.com,35,Other,West,Goa,Cookbook,PROD-0039,Books,22.32,1,25,16.74,Wallet,Pending,2024-10-12,,
ORD-000252,Meena Thomas,CUST-0271,meena.thomas271@example.com,22,Female,Central,Nagpur,Swimming Goggles,PROD-0048,Sports,16.81,2,5,31.94,Cash on Delivery,Completed,2024-08-21,3,5
ORD-000253,Sarah Nair,CUST-0073,sarah.nair73@example.com,41,Male,North,Jaipur,Football,PROD-0045,Sports,29.05,1,5,27.6,Wallet,Completed,2024-12-04,9,4
ORD-000254,Karan Miller,CUST-0449,karan.miller449@example.com,67,Other,South,Chennai,Bluetooth Headphones,PROD-0002,Electronics,92.28,1,15,78.44,UPI,Completed,2024-06-14,11,5
ORD-000255,Amit Rodriguez,CUST-0597,amit.rodriguez597@example.com,58,Other,East,Bhubaneswar,History of AI,PROD-0038,Books,15.71,2,0,31.42,Net Banking,Completed,2024-06-12,5,2
ORD-000256,Aanya Lewis,CUST-0025,aanya.lewis25@example.com,67,Other,Central,Nagpur,Yoga Mat,PROD-0041,Sports,42.7,2,5,81.13,Credit Card,Completed,2024-03-01,3,
ORD-000257,Oliver Kulkarni,CUST-0231,oliver.kulkarni231@example.com,70,Male,Central,Indore,Winter Jacket,PROD-0016,Clothing,125.83,2,0,251.66,Net Banking,Completed,2024-04-30,12,
ORD-000258,Charlotte Johnson,CUST-0094,charlotte.johnson94@example.com,61,Female,North,Chandigarh,Cycling Gloves,PROD-0049,Sports,31.15,1,5,29.59,Credit Card,Completed,2024-09-10,7,4
ORD-000259,Sai Lee,CUST-0329,sai.lee329@example.com,34,Other,West,Ahmedabad,Self-Help Guide,PROD-0036,Books,10.26,3,0,30.78,Credit Card,Returned,2025-07-07,,
ORD-000260,Krishna Wright,CUST-0120,krishna.wright120@example.com,33,Male,North,Delhi,Non-Stick Pan,PROD-0024,Home & Kitchen,32.73,3,0,98.19,Debit Card,Cancelled,2024-10-13,,
ORD-000261,Krishna Walker,CUST-0334,krishna.walker334@example.com,36,Male,West,Mumbai,Water Bottle,PROD-0026,Home & Kitchen,17.56,2,0,35.12,Net Banking,Completed,2025-11-02,8,3
ORD-000262,Sarah Nair,CUST-0073,sarah.nair73@example.com,41,Male,North,Jaipur,Coffee Maker,PROD-0021,Home & Kitchen,62.05,4,5,235.79,Cash on Delivery,Returned,2025-03-17,,
ORD-000263,Vikram Johnson,CUST-0377,vikram.johnson377@example.com,38,Other,Central,Indore,Tea Kettle,PROD-0030,Home & Kitchen,40.05,2,10,72.09,UPI,Completed,2024-10-29,8,4
ORD-000264,James Bhat,CUST-0627,james.bhat627@example.com,41,Male,North,Amritsar,Fiction Novel,PROD-0037,Books,12.83,1,5,12.19,Wallet,Completed,2024-12-16,15,5
