Order ID,Order Date,Customer ID,Customer Name,Region,City,Age,Gender,Product ID,Product Name,Category,Quantity,Unit Price,Discount,Revenue,Profit,Payment Mode,Delivery Days
TXN-000162,2025-05-08,CUST-0715,Diya Jones,Central,Raipur,53,Female,PROD-0034,Web Development,Books,2,44.41,0.0,88.82,8.88,Unknown,
TXN-000163,2025-12-14,CUST-0788,Charles Chopra,East,Guwahati,21,Male,PROD-0025,Knife Set,Home & Kitchen,1,68.52,0.0,68.52,6.85,Unknown,
TXN-000164,2024-09-17,CUST-0590,Anjali Young,South,Kochi,59,Male,PROD-0007,Keyboard Mechanical,Electronics,2,97.82,0.0,195.64,19.56,Unknown,
TXN-000165,2024-03-26,CUST-0489,Mason Anderson,West,Mumbai,18,Other,PROD-0050,Gym Bag,Sports,1,52.65,0.0,52.65,5.27,Unknown,
TXN-000166,2025-02-22,CUST-0291,Patricia Walker,North,Amritsar,59,Male,PROD-0039,Cookbook,Books,4,22.32,0.0,89.28,8.93,Unknown,
TXN-000167,2024-01-08,CUST-0264,Joseph Taylor,Central,Raipur,44,Female,PROD-0013,Hoodie,Clothing,1,50.64,0.0,50.64,5.06,Unknown,
TXN-000168,2024-01-08,CUST-0592,Isabella Rao,Central,Raipur,18,Male,PROD-0034,Web Development,Books,1,44.41,0.0,44.41,4.44,Unknown,
TXN-000169,2024-11-19,CUST-0385,Kavita Thompson,East,Kolkata,21,Female,PROD-0042,Dumbbells (Pair),Sports,1,77.78,0.0,77.78,7.78,Unknown,
TXN-000170,2025-03-12,CUST-0419,John Walker,West,Mumbai,61,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,1,32.73,0.0,32.73,3.27,Unknown,
TXN-000171,2025-07-02,CUST-0668,Manoj Moore,North,Chandigarh,54,Female,PROD-0038,History Of Ai,Books,1,15.71,0.0,15.71,1.57,Unknown,
TXN-000172,2024-10-09,CUST-0434,Michael Robinson,South,Bangalore,60,Male,PROD-0037,Fiction Novel,Books,1,12.83,0.0,12.83,1.28,Unknown,
TXN-000173,2025-02-27,CUST-0697,Oliver Young,Central,Nagpur,60,Female,PROD-0026,Water Bottle,Home & Kitchen,3,17.56,0.0,52.68,5.27,Unknown,
TXN-000174,2025-01-14,CUST-0566,Amit Wright,West,Goa,65,Female,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-000175,2024-11-10,CUST-0573,Amit Lopez,South,Chennai,70,Male,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-000176,2025-02-11,CUST-0592,Isabella Rao,Central,Raipur,18,Male,PROD-0023,Toaster,Home & Kitchen,3,31.12,0.0,93.36,9.34,Unknown,
TXN-000177,2025-11-06,CUST-0754,Sneha Lewis,East,Kolkata,32,Female,PROD-0009,Laptop Stand,Electronics,4,59.55,0.0,238.2,23.82,Unknown,
TXN-000178,2025-12-17,CUST-0122,Aanya Jackson,South,Kochi,62,Female,PROD-0048,Swimming Goggles,Sports,1,16.81,0.0,16.81,1.68,Unknown,
TXN-000179,2025-02-14,CUST-0166,Betty Rodriguez,North,Amritsar,20,Female,PROD-0007,Keyboard Mechanical,Electronics,1,97.82,0.0,97.82,9.78,Unknown,
TXN-000180,2025-12-01,CUST-0347,Rahul Verma,South,Coimbatore,61,Female,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-000181,2025-10-13,CUST-0724,Patricia Malhotra,East,Patna,49,Other,PROD-0004,Portable Charger,Electronics,1,42.05,0.0,42.05,4.21,Unknown,
TXN-000182,2025-04-27,CUST-0006,Aarav King,South,Kochi,39,Female,PROD-0006,Webcam Hd,Electronics,3,72.22,0.0,216.66,21.67,Unknown,
TXN-000183,2024-09-26,CUST-0615,Diya Davis,North,Lucknow,57,Other,PROD-0028,Cutting Board,Home & Kitchen,1,11.96,0.0,11.96,1.2,Unknown,
TXN-000184,2024-02-08,CUST-0228,Jennifer Singh,West,Ahmedabad,30,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,1,32.73,0.0,32.73,3.27,Unknown,
TXN-000185,2025-02-14,CUST-0742,Kavita Martinez,East,Ranchi,70,Other,PROD-0025,Knife Set,Home & Kitchen,4,68.52,0.0,274.08,27.41,Unknown,
TXN-000186,2025-12-29,CUST-0629,Sai Garcia,North,Lucknow,36,Female,PROD-0042,Dumbbells (Pair),Sports,2,77.78,0.0,155.56,15.56,Unknown,
TXN-000187,2024-06-28,CUST-0612,Divya Patel,East,Kolkata,50,Male,PROD-0004,Portable Charger,Electronics,4,42.05,0.0,168.2,16.82,Unknown,
TXN-000188,2024-07-25,CUST-0656,Reyansh Mehta,Central,Raipur,70,Other,PROD-0032,Data Science Handbook,Books,2,42.44,0.0,84.88,8.49,Unknown,
TXN-000189,2024-02-04,CUST-0673,Mia Rao,North,Amritsar,48,Male,PROD-0034,Web Development,Books,1,44.41,0.0,44.41,4.44,Unknown,
TXN-000190,2024-08-25,CUST-0614,Krishna Malhotra,West,Pune,21,Male,PROD-0033,Machine Learning Guide,Books,2,42.63,0.0,85.26,8.53,Unknown,
TXN-000191,2025-01-03,CUST-0630,Mary Patel,Central,Raipur,18,Female,PROD-0011,Cotton T-Shirt,Clothing,2,30.65,0.0,61.3,6.13,Unknown,
TXN-000192,2024-06-10,CUST-0245,Aanya Harris,Central,Indore,45,Female,PROD-0042,Dumbbells (Pair),Sports,1,77.78,0.0,77.78,7.78,Unknown,
TXN-000193,2024-12-27,CUST-0089,Rohit Miller,West,Pune,57,Other,PROD-0018,Sports Socks (3-Pack),Clothing,3,13.94,0.0,41.82,4.18,Unknown,
TXN-000194,2024-07-24,CUST-0686,Amit Lee,North,Jaipur,46,Male,PROD-0026,Water Bottle,Home & Kitchen,2,17.56,0.0,35.12,3.51,Unknown,
TXN-000195,2024-03-11,CUST-0531,Deepak Menon,South,Kochi,68,Female,PROD-0001,Wireless Mouse,Electronics,3,45.68,0.0,137.04,13.7,Unknown,
TXN-000196,2025-07-26,CUST-0093,Amit Clark,North,Jaipur,50,Other,PROD-0036,Self-Help Guide,Books,1,10.26,0.0,10.26,1.03,Unknown,
TXN-000197,2024-10-10,CUST-0597,Amit Rodriguez,East,Bhubaneswar,58,Other,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.0,31.12,3.11,Unknown,
TXN-000198,2025-04-10,CUST-0232,John Wright,South,Coimbatore,18,Female,PROD-0039,Cookbook,Books,5,22.32,0.0,111.6,11.16,Unknown,
TXN-000199,2024-06-28,CUST-0414,Swati Gupta,East,Kolkata,40,Female,PROD-0037,Fiction Novel,Books,1,12.83,0.0,12.83,1.28,Unknown,
TXN-000200,2024-03-15,CUST-0417,Isabella Pillai,South,Bangalore,60,Other,PROD-0033,Machine Learning Guide,Books,1,42.63,0.0,42.63,4.26,Unknown,
TXN-000201,2024-04-29,CUST-0516,Lucas Smith,West,Mumbai,36,Female,PROD-0019,Cap,Clothing,1,12.46,0.0,12.46,1.25,Unknown,
TXN-000202,2025-08-11,CUST-0526,William Smith,East,Guwahati,54,Male,PROD-0017,Casual Shorts,Clothing,4,29.07,0.0,116.28,11.63,Unknown,
TXN-000203,2025-01-21,CUST-0257,Manoj Verma,South,Hyderabad,62,Female,PROD-0045,Football,Sports,2,29.05,0.0,58.1,5.81,Unknown,
TXN-000204,2024-12-13,CUST-0577,Ayaan Bhat,South,Chennai,33,Male,PROD-0031,Python Programming,Books,3,22.63,0.0,67.89,6.79,Unknown,
TXN-000205,2025-08-23,CUST-0795,Aanya Nair,North,Chandigarh,24,Female,PROD-0030,Tea Kettle,Home & Kitchen,2,40.05,0.0,80.1,8.01,Unknown,
TXN-000206,2024-03-10,CUST-0029,Neha Brown,South,Coimbatore,67,Other,PROD-0031,Python Programming,Books,1,22.63,0.0,22.63,2.26,Unknown,
TXN-000207,2024-08-13,CUST-0392,Patricia Martin,East,Bhubaneswar,30,Other,PROD-0041,Yoga Mat,Sports,3,42.7,0.0,128.1,12.81,Unknown,
TXN-000208,2024-11-19,CUST-0694,Oliver Patel,East,Ranchi,57,Female,PROD-0045,Football,Sports,1,29.05,0.0,29.05,2.91,Unknown,
TXN-000209,2024-01-10,CUST-0423,Arjun Shah,West,Pune,20,Female,PROD-0023,Toaster,Home & Kitchen,2,31.12,0.0,62.24,6.22,Unknown,
TXN-000210,2024-04-05,CUST-0718,Neha Iyer,Central,Jabalpur,55,Male,PROD-0017,Casual Shorts,Clothing,1,29.07,0.0,29.07,2.91,Unknown,
TXN-000211,2024-12-16,CUST-0409,Nisha Lopez,West,Pune,33,Female,PROD-0044,Jump Rope,Sports,3,18.67,0.0,56.01,5.6,Unknown,
TXN-000212,2025-05-02,CUST-0078,Daniel Rao,South,Kochi,40,Female,PROD-0036,Self-Help Guide,Books,4,10.26,0.0,41.04,4.1,Unknown,
TXN-000213,2025-08-10,CUST-0322,Aadhya Singh,South,Kochi,58,Other,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.0,31.12,3.11,Unknown,
TXN-000214,2025-11-30,CUST-0276,Sara Pillai,West,Goa,43,Other,PROD-0012,Denim Jeans,Clothing,4,82.97,0.0,331.88,33.19,Unknown,
TXN-000215,2024-08-28,CUST-0195,David Smith,West,Goa,20,Other,PROD-0032,Data Science Handbook,Books,3,42.44,0.0,127.32,12.73,Unknown,
TXN-000216,2024-07-30,CUST-0754,Sneha Lewis,East,Kolkata,32,Female,PROD-0016,Winter Jacket,Clothing,4,125.83,0.0,503.32,50.33,Unknown,
TXN-000217,2025-09-25,CUST-0235,Deepak Thompson,East,Kolkata,29,Female,PROD-0013,Hoodie,Clothing,3,50.64,0.0,151.92,15.19,Unknown,
TXN-000218,2024-05-02,CUST-0365,Oliver Lee,Central,Indore,67,Male,PROD-0010,External Ssd 1Tb,Electronics,3,77.83,0.0,233.49,23.35,Unknown,
TXN-000219,2025-05-19,CUST-0081,Susan Lewis,Central,Nagpur,19,Male,PROD-0044,Jump Rope,Sports,5,18.67,0.0,93.35,9.34,Unknown,
TXN-000220,2025-07-08,CUST-0629,Sai Garcia,North,Lucknow,36,Female,PROD-0001,Wireless Mouse,Electronics,3,45.68,0.0,137.04,13.7,Unknown,
TXN-000221,2024-11-18,CUST-0044,Reyansh Lewis,North,Delhi,43,Other,PROD-0031,Python Programming,Books,1,22.63,0.0,22.63,2.26,Unknown,
TXN-000222,2025-05-17,CUST-0505,Robert Singh,North,Lucknow,32,Male,PROD-0037,Fiction Novel,Books,4,12.83,0.0,51.32,5.13,Unknown,
TXN-000223,2024-10-13,CUST-0188,Rohit Robinson,South,Coimbatore,42,Male,PROD-0049,Cycling Gloves,Sports,4,31.15,0.0,124.6,12.46,Unknown,
TXN-000224,2024-05-11,CUST-0408,Priya Martinez,Central,Nagpur,52,Female,PROD-0015,Formal Shirt,Clothing,3,57.36,0.0,172.08,17.21,Unknown,
TXN-000225,2025-05-04,CUST-0056,Deepak Garcia,North,Amritsar,33,Other,PROD-0034,Web Development,Books,3,44.41,0.0,133.23,13.32,Unknown,
TXN-000226,2025-02-07,CUST-0554,Robert Williams,West,Goa,29,Other,PROD-0003,Usb-C Hub,Electronics,2,61.28,0.0,122.56,12.26,Unknown,
TXN-000227,2024-05-03,CUST-0703,Daniel Taylor,East,Kolkata,59,Other,PROD-0050,Gym Bag,Sports,1,52.65,0.0,52.65,5.27,Unknown,
TXN-000228,2025-12-06,CUST-0716,Divya Hernandez,West,Mumbai,68,Other,PROD-0034,Web Development,Books,2,44.41,0.0,88.82,8.88,Unknown,
TXN-000229,2025-01-23,CUST-0009,Charles Moore,North,Lucknow,23,Other,PROD-0001,Wireless Mouse,Electronics,2,45.68,0.0,91.36,9.14,Unknown,
TXN-000230,2025-09-19,CUST-0595,Linda Malhotra,South,Kochi,67,Male,PROD-0007,Keyboard Mechanical,Electronics,1,97.82,0.0,97.82,9.78,Unknown,
TXN-000231,2024-08-30,CUST-0266,Aanya Chopra,Central,Raipur,51,Other,PROD-0012,Denim Jeans,Clothing,2,82.97,0.0,165.94,16.59,Unknown,
TXN-000232,2024-12-17,CUST-0276,Sara Pillai,West,Goa,43,Other,PROD-0031,Python Programming,Books,5,22.63,0.0,113.15,11.32,Unknown,
TXN-000233,2024-08-03,CUST-0375,Nancy Pillai,West,Ahmedabad,47,Male,PROD-0012,Denim Jeans,Clothing,2,82.97,0.0,165.94,16.59,Unknown,
TXN-000234,2025-01-08,CUST-0430,Susan Davis,Central,Nagpur,23,Female,PROD-0045,Football,Sports,3,29.05,0.0,87.15,8.72,Unknown,
TXN-000235,2025-08-08,CUST-0411,Vikram Robinson,West,Ahmedabad,48,Female,PROD-0018,Sports Socks (3-Pack),Clothing,2,13.94,0.0,27.88,2.79,Unknown,
TXN-000236,2024-04-12,CUST-0135,Mary Shah,West,Pune,40,Female,PROD-0037,Fiction Novel,Books,2,12.83,0.0,25.66,2.57,Unknown,
TXN-000237,2025-07-22,CUST-0739,Vivaan Anderson,South,Chennai,56,Male,PROD-0018,Sports Socks (3-Pack),Clothing,3,13.94,0.0,41.82,4.18,Unknown,
TXN-000238,2024-06-02,CUST-0443,Aanya Lewis,South,Coimbatore,49,Male,PROD-0025,Knife Set,Home & Kitchen,1,68.52,0.0,68.52,6.85,Unknown,
TXN-000239,2025-05-26,CUST-0485,Ashley Harris,North,Amritsar,20,Male,PROD-0001,Wireless Mouse,Electronics,1,45.68,0.0,45.68,4.57,Unknown,
TXN-000240,2024-11-19,CUST-0138,Matthew Martin,South,Kochi,59,Other,PROD-0041,Yoga Mat,Sports,2,42.7,0.0,85.4,8.54,Unknown,
TXN-000241,2025-08-04,CUST-0499,Sai Rao,South,Coimbatore,48,Female,PROD-0020,Scarf,Clothing,1,33.28,0.0,33.28,3.33,Unknown,
TXN-000242,2024-06-16,CUST-0049,Matthew Anderson,South,Kochi,21,Male,PROD-0026,Water Bottle,Home & Kitchen,1,17.56,0.0,17.56,1.76,Unknown,
TXN-000243,2025-05-02,CUST-0062,Anthony Menon,South,Hyderabad,22,Male,PROD-0014,Running Shoes,Clothing,3,41.04,0.0,123.12,12.31,Unknown,
TXN-000244,2024-12-08,CUST-0645,Donald Williams,South,Kochi,37,Female,PROD-0007,Keyboard Mechanical,Electronics,2,97.82,0.0,195.64,19.56,Unknown,
TXN-000245,2025-07-24,CUST-0267,Anjali Gupta,South,Kochi,56,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,1,32.73,0.0,32.73,3.27,Unknown,
TXN-000246,2024-05-04,CUST-0264,Joseph Taylor,Central,Raipur,44,Female,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.0,31.12,3.11,Unknown,
TXN-000247,2024-07-22,CUST-0360,Deepak Taylor,North,Jaipur,53,Other,PROD-0044,Jump Rope,Sports,5,18.67,0.0,93.35,9.34,Unknown,
TXN-000248,2025-07-05,CUST-0591,Myra Sharma,South,Kochi,22,Male,PROD-0037,Fiction Novel,Books,2,12.83,0.0,25.66,2.57,Unknown,
TXN-000249,2024-11-28,CUST-0179,Rahul Malhotra,Central,Bhopal,53,Female,PROD-0050,Gym Bag,Sports,1,52.65,0.0,52.65,5.27,Unknown,
TXN-000250,2025-04-02,CUST-0690,Ashley Jones,North,Lucknow,68,Other,PROD-0033,Machine Learning Guide,Books,2,42.63,0.0,85.26,8.53,Unknown,
TXN-000251,2025-04-19,CUST-0081,Susan Lewis,Central,Nagpur,19,Male,PROD-0025,Knife Set,Home & Kitchen,2,68.52,0.0,137.04,13.7,Unknown,
TXN-000252,2025-10-17,CUST-0647,Nikhil Walker,Central,Bhopal,31,Female,PROD-0010,External Ssd 1Tb,Electronics,4,77.83,0.0,311.32,31.13,Unknown,
TXN-000253,2025-08-08,CUST-0346,Ishaan Clark,West,Ahmedabad,50,Other,PROD-0027,Storage Containers,Home & Kitchen,2,35.05,0.0,70.1,7.01,Unknown,
TXN-000254,2024-12-17,CUST-0415,Rajesh Allen,West,Pune,30,Other,PROD-0005,Smartwatch,Electronics,1,158.2,0.0,158.2,15.82,Unknown,
TXN-000255,2024-10-25,CUST-0234,Aanya Clark,North,Chandigarh,18,Female,PROD-0021,Coffee Maker,Home & Kitchen,1,62.05,0.0,62.05,6.21,Unknown,
TXN-000256,2025-02-08,CUST-0728,Mark Brown,North,Amritsar,68,Male,PROD-0018,Sports Socks (3-Pack),Clothing,2,13.94,0.0,27.88,2.79,Unknown,
TXN-000257,2025-01-06,CUST-0278,Amit Kumar,Central,Bhopal,51,Other,PROD-0029,Dish Rack,Home & Kitchen,3,28.32,0.0,84.96,8.5,Unknown,
TXN-000258,2025-04-06,CUST-0766,Arjun Moore,South,Hyderabad,18,Female,PROD-0038,History Of Ai,Books,2,15.71,0.0,31.42,3.14,Unknown,
TXN-000259,2024-01-24,CUST-0424,Betty Shah,East,Kolkata,18,Female,PROD-0011,Cotton T-Shirt,Clothing,1,30.65,0.0,30.65,3.07,Unknown,
TXN-000260,2024-09-14,CUST-0129,Krishna Thomas,East,Kolkata,44,Female,PROD-0047,Tennis Racket,Sports,1,61.92,0.0,61.92,6.19,Unknown,
TXN-000261,2024-08-03,CUST-0675,Priya Smith,North,Delhi,27,Other,PROD-0045,Football,Sports,3,29.05,0.0,87.15,8.72,Unknown,
TXN-000262,2024-03-06,CUST-0171,Richard Johnson,East,Kolkata,28,Female,PROD-0026,Water Bottle,Home & Kitchen,1,17.56,0.0,17.56,1.76,Unknown,
TXN-000263,2025-02-10,CUST-0485,Ashley Harris,North,Amritsar,20,Male,PROD-0036,Self-Help Guide,Books,1,10.26,0.0,10.26,1.03,Unknown,
TXN-000264,2024-04-16,CUST-0537,Myra Menon,South,Coimbatore,65,Other,PROD-0049,Cycling Gloves,Sports,5,31.15,0.0,155.75,15.58,Unknown,
TXN-000265,2025-11-01,CUST-0269,Rajesh Chopra,East,Kolkata,18,Female,PROD-0040,Travel Guide,Books,1,22.38,0.0,22.38,2.24,Unknown,
TXN-000266,2024-10-17,CUST-0400,Vihaan White,West,Ahmedabad,59,Other,PROD-0020,Scarf,Clothing,1,33.28,0.0,33.28,3.33,Unknown,
TXN-000267,2025-06-23,CUST-0454,Ashley Davis,Central,Raipur,70,Male,PROD-0041,Yoga Mat,Sports,1,42.7,0.0,42.7,4.27,Unknown,
TXN-000268,2024-12-31,CUST-0175,Ashley Martinez,West,Mumbai,30,Other,PROD-0002,Bluetooth Headphones,Electronics,1,92.28,0.0,92.28,9.23,Unknown,
TXN-000269,2025-07-07,CUST-0334,Krishna Walker,West,Mumbai,36,Male,PROD-0031,Python Programming,Books,2,22.63,0.0,45.26,4.53,Unknown,
TXN-000270,2025-12-15,CUST-0279,Rohit Wright,East,Patna,64,Other,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-000271,2025-04-12,CUST-0553,Lucas Jones,Central,Raipur,55,Male,PROD-0012,Denim Jeans,Clothing,2,82.97,0.0,165.94,16.59,Unknown,
TXN-000272,2025-07-31,CUST-0647,Nikhil Walker,Central,Bhopal,31,Female,PROD-0048,Swimming Goggles,Sports,2,16.81,0.0,33.62,3.36,Unknown,
TXN-000273,2025-06-30,CUST-0446,Anjali Young,North,Lucknow,34,Male,PROD-0034,Web Development,Books,2,44.41,0.0,88.82,8.88,Unknown,
TXN-000274,2024-08-20,CUST-0318,Pari Gupta,East,Guwahati,62,Male,PROD-0023,Toaster,Home & Kitchen,2,31.12,0.0,62.24,6.22,Unknown,
TXN-000275,2025-02-26,CUST-0092,Lisa Rodriguez,West,Pune,50,Female,PROD-0029,Dish Rack,Home & Kitchen,1,28.32,0.0,28.32,2.83,Unknown,
TXN-000276,2024-01-01,CUST-0267,Anjali Gupta,South,Kochi,56,Male,PROD-0010,External Ssd 1Tb,Electronics,1,77.83,0.0,77.83,7.78,Unknown,
TXN-000277,2024-12-18,CUST-0536,Susan King,East,Guwahati,24,Male,PROD-0049,Cycling Gloves,Sports,3,31.15,0.0,93.45,9.34,Unknown,
TXN-000278,2025-12-05,CUST-0294,Richard Wright,East,Ranchi,21,Other,PROD-0031,Python Programming,Books,2,22.63,0.0,45.26,4.53,Unknown,
TXN-000279,2024-01-10,CUST-0504,John Jones,South,Bangalore,50,Other,PROD-0049,Cycling Gloves,Sports,2,31.15,0.0,62.3,6.23,Unknown,
TXN-000280,2025-09-03,CUST-0785,John Pillai,North,Delhi,60,Male,PROD-0028,Cutting Board,Home & Kitchen,3,11.96,0.0,35.88,3.59,Unknown,
TXN-000281,2024-07-12,CUST-0237,Krishna Anderson,West,Ahmedabad,50,Other,PROD-0001,Wireless Mouse,Electronics,2,45.68,0.0,91.36,9.14,Unknown,
TXN-000282,2024-09-12,CUST-0422,Ayaan Wright,North,Amritsar,32,Other,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-000283,2025-02-03,CUST-0168,Sophia Thompson,North,Jaipur,54,Male,PROD-0046,Basketball,Sports,3,39.63,0.0,118.89,11.89,Unknown,
TXN-000284,2025-03-08,CUST-0388,Susan Brown,North,Lucknow,21,Other,PROD-0015,Formal Shirt,Clothing,1,57.36,0.0,57.36,5.74,Unknown,
TXN-000285,2025-09-19,CUST-0641,Isha Pillai,East,Patna,38,Female,PROD-0016,Winter Jacket,Clothing,2,125.83,0.0,251.66,25.17,Unknown,
TXN-000286,2025-10-26,CUST-0711,Mark Jackson,Central,Indore,25,Female,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-000287,2025-02-26,CUST-0761,James Walker,South,Bangalore,49,Female,PROD-0035,Business Strategy,Books,3,33.11,0.0,99.33,9.93,Unknown,
TXN-000288,2024-10-23,CUST-0193,Neha Kumar,West,Ahmedabad,39,Other,PROD-0005,Smartwatch,Electronics,1,158.2,0.0,158.2,15.82,Unknown,
TXN-000289,2025-04-08,CUST-0114,Lisa Nair,Central,Jabalpur,19,Female,PROD-0041,Yoga Mat,Sports,2,42.7,0.0,85.4,8.54,Unknown,
TXN-000290,2024-07-11,CUST-0279,Rohit Wright,East,Patna,64,Other,PROD-0045,Football,Sports,2,29.05,0.0,58.1,5.81,Unknown,
TXN-000291,2025-07-01,CUST-0329,Sai Lee,West,Ahmedabad,34,Other,PROD-0002,Bluetooth Headphones,Electronics,1,92.28,0.0,92.28,9.23,Unknown,
TXN-000292,2024-10-15,CUST-0023,Joseph White,North,Lucknow,42,Other,PROD-0012,Denim Jeans,Clothing,5,82.97,0.0,414.85,41.49,Unknown,
TXN-000293,2024-01-09,CUST-0276,Sara Pillai,West,Goa,43,Other,PROD-0009,Laptop Stand,Electronics,3,59.55,0.0,178.65,17.87,Unknown,
TXN-000294,2025-05-20,CUST-0239,Mark Malhotra,West,Mumbai,21,Female,PROD-0006,Webcam Hd,Electronics,1,72.22,0.0,72.22,7.22,Unknown,
TXN-000295,2025-05-25,CUST-0223,Betty Reddy,North,Chandigarh,52,Male,PROD-0022,Blender,Home & Kitchen,2,46.5,0.0,93.0,9.3,Unknown,
TXN-000296,2024-02-02,CUST-0381,Reyansh Chopra,West,Goa,44,Male,PROD-0030,Tea Kettle,Home & Kitchen,2,40.05,0.0,80.1,8.01,Unknown,
TXN-000297,2024-05-29,CUST-0339,Thomas Jones,East,Bhubaneswar,49,Other,PROD-0006,Webcam Hd,Electronics,3,72.22,0.0,216.66,21.67,Unknown,
TXN-000298,2024-03-14,CUST-0058,Liam Jackson,Central,Nagpur,34,Male,PROD-0018,Sports Socks (3-Pack),Clothing,3,13.94,0.0,41.82,4.18,Unknown,
TXN-000299,2024-09-13,CUST-0557,Linda Robinson,South,Coimbatore,42,Female,PROD-0031,Python Programming,Books,1,22.63,0.0,22.63,2.26,Unknown,
TXN-000300,2024-09-11,CUST-0391,Mason Reddy,South,Bangalore,43,Female,PROD-0001,Wireless Mouse,Electronics,1,45.68,0.0,45.68,4.57,Unknown,
TXN-000301,2024-09-10,CUST-0395,Neha White,Central,Indore,38,Other,PROD-0050,Gym Bag,Sports,5,52.65,0.0,263.25,26.33,Unknown,
TXN-000302,2024-04-06,CUST-0756,Linda Menon,Central,Nagpur,47,Male,PROD-0003,Usb-C Hub,Electronics,1,61.28,0.0,61.28,6.13,Unknown,
TXN-000303,2025-04-29,CUST-0534,Donald White,North,Delhi,67,Male,PROD-0043,Resistance Bands,Sports,5,22.74,0.0,113.7,11.37,Unknown,
TXN-000304,2024-11-26,CUST-0399,Aanya Miller,Central,Nagpur,68,Other,PROD-0044,Jump Rope,Sports,5,18.67,0.0,93.35,9.34,Unknown,
TXN-000305,2025-07-16,CUST-0163,Ishaan Singh,South,Hyderabad,56,Other,PROD-0041,Yoga Mat,Sports,3,42.7,0.0,128.1,12.81,Unknown,
TXN-000306,2025-10-15,CUST-0534,Donald White,North,Delhi,67,Male,PROD-0008,Monitor Stand,Electronics,1,53.18,0.0,53.18,5.32,Unknown,
TXN-000307,2024-02-23,CUST-0306,Thomas Gupta,West,Ahmedabad,61,Other,PROD-0013,Hoodie,Clothing,1,50.64,0.0,50.64,5.06,Unknown,
TXN-000308,2024-08-29,CUST-0683,Arjun Shah,Central,Nagpur,69,Other,PROD-0014,Running Shoes,Clothing,5,41.04,0.0,205.2,20.52,Unknown,
TXN-000309,2024-06-20,CUST-0649,Reyansh Lewis,East,Patna,70,Male,PROD-0028,Cutting Board,Home & Kitchen,1,11.96,0.0,11.96,1.2,Unknown,
TXN-000310,2024-09-05,CUST-0283,Noah Harris,Central,Nagpur,58,Female,PROD-0038,History Of Ai,Books,1,15.71,0.0,15.71,1.57,Unknown,
TXN-000311,2025-12-08,CUST-0010,Swati Lee,Central,Nagpur,54,Male,PROD-0003,Usb-C Hub,Electronics,2,61.28,0.0,122.56,12.26,Unknown,
TXN-000312,2025-01-15,CUST-0487,Meena Kumar,South,Bangalore,31,Other,PROD-0045,Football,Sports,2,29.05,0.0,58.1,5.81,Unknown,
TXN-000313,2025-05-26,CUST-0790,James Davis,North,Delhi,66,Male,PROD-0006,Webcam Hd,Electronics,1,72.22,0.0,72.22,7.22,Unknown,
TXN-000314,2025-10-02,CUST-0094,Charlotte Johnson,North,Chandigarh,61,Female,PROD-0044,Jump Rope,Sports,2,18.67,0.0,37.34,3.73,Unknown,
TXN-000315,2024-06-06,CUST-0062,Anthony Menon,South,Hyderabad,22,Male,PROD-0004,Portable Charger,Electronics,1,42.05,0.0,42.05,4.21,Unknown,
TXN-000316,2024-05-08,CUST-0719,Sara Jackson,North,Jaipur,52,Female,PROD-0035,Business Strategy,Books,3,33.11,0.0,99.33,9.93,Unknown,
TXN-000317,2025-07-25,CUST-0500,Sai Kumar,East,Ranchi,54,Other,PROD-0015,Formal Shirt,Clothing,1,57.36,0.0,57.36,5.74,Unknown,
TXN-000318,2025-03-25,CUST-0661,Nancy Singh,North,Jaipur,42,Male,PROD-0049,Cycling Gloves,Sports,1,31.15,0.0,31.15,3.12,Unknown,
TXN-000319,2025-01-21,CUST-0751,Suresh Lewis,Central,Raipur,60,Female,PROD-0013,Hoodie,Clothing,1,50.64,0.0,50.64,5.06,Unknown,
TXN-000320,2024-02-10,CUST-0367,Nikhil Mehta,South,Hyderabad,63,Male,PROD-0047,Tennis Racket,Sports,1,61.92,0.0,61.92,6.19,Unknown,
TXN-000321,2024-10-28,CUST-0497,Daniel Singh,North,Chandigarh,23,Female,PROD-0046,Basketball,Sports,2,39.63,0.0,79.26,7.93,Unknown,
TXN-000322,2025-08-03,CUST-0556,James Reddy,South,Hyderabad,25,Male,PROD-0045,Football,Sports,2,29.05,0.0,58.1,5.81,Unknown,
TXN-000323,2025-04-24,CUST-0192,Sandra Martinez,North,Chandigarh,44,Other,PROD-0035,Business Strategy,Books,1,33.11,0.0,33.11,3.31,Unknown,
